video_id,title,title_length,emoji_count_title,channel_name,channel_id,view_count,duration_seconds,published_text,region,category,is_live,scraped_at,like_count,comment_count,like_per_view,comment_per_view,engagement_rate,days_since_published,has_emoji,title_char_per_word,video_length_category,subscriber_count,subscriber_tier
video_7645,Video Title 7645,73,0,Channel_659,UC957506,1001,3600,12 days ago,GB,Education,0,2026-06-14T17:42:35.790396,129,4,0.12887112887112886,0.003996003996003996,0.13286713286713286,12,0,18.25,Very Long (>30m),100,Nano
video_7646,Video Title 7646,90,0,Channel_649,UC935381,1001,60,9 days ago,BR,News,0,2026-06-14T17:42:35.790396,93,17,0.09290709290709291,0.016983016983016984,0.10989010989010989,9,0,22.5,Short (<1m),100,Nano
video_7647,Video Title 7647,65,0,Channel_850,UC299865,1001,180,13 days ago,AU,Gaming,0,2026-06-14T17:42:35.790396,137,7,0.13686313686313686,0.006993006993006993,0.14385614385614387,13,0,16.25,Medium (1-5m),101,Nano
video_7648,Video Title 7648,50,1,Channel_669,UC991197,1001,3600,11 days ago,GB,Education,0,2026-06-14T17:42:35.790396,44,15,0.04395604395604396,0.014985014985014986,0.058941058941058944,11,1,12.5,Very Long (>30m),100,Nano
video_7649,Video Title 7649,78,1,Channel_259,UC670831,1000,300,12 days ago,GB,News,0,2026-06-14T17:42:35.790396,111,29,0.111,0.029,0.14,12,1,19.5,Medium (1-5m),102,Nano
video_7650,Video Title 7650,48,0,Channel_87,UC605263,1000,300,4 days ago,GB,Music,0,2026-06-14T17:42:35.790396,12,7,0.012,0.007,0.019,4,0,12.0,Medium (1-5m),100,Nano
video_7651,Video Title 7651,36,1,Channel_158,UC635686,1000,900,26 days ago,IN,Education,1,2026-06-14T17:42:35.790396,93,2,0.093,0.002,0.095,26,1,9.0,Extended (10-30m),102,Nano
video_7652,Video Title 7652,33,0,Channel_494,UC851094,1000,300,3 days ago,BR,Technology,0,2026-06-14T17:42:35.790396,52,8,0.052,0.008,0.06,3,0,8.25,Medium (1-5m),100,Nano
video_7653,Video Title 7653,55,0,Channel_186,UC842668,1000,900,5 days ago,JP,Film,0,2026-06-14T17:42:35.790396,27,29,0.027,0.029,0.056,5,0,13.75,Extended (10-30m),100,Nano
video_7654,Video Title 7654,77,0,Channel_344,UC507988,1000,1800,6 days ago,DE,Gaming,0,2026-06-14T17:42:35.790396,97,3,0.097,0.003,0.1,6,0,19.25,Extended (10-30m),100,Nano
video_7655,Video Title 7655,43,1,Channel_821,UC885905,1000,600,26 days ago,BR,Education,0,2026-06-14T17:42:35.790396,14,2,0.014,0.002,0.016,26,1,10.75,Long (5-10m),100,Nano
video_7656,Video Title 7656,82,0,Channel_869,UC435580,1000,1800,4 days ago,DE,Education,0,2026-06-14T17:42:35.790396,31,5,0.031,0.005,0.036,4,0,20.5,Extended (10-30m),100,Nano
video_7657,Video Title 7657,44,0,Channel_741,UC522227,1000,180,1 days ago,US,Music,0,2026-06-14T17:42:35.790396,61,24,0.061,0.024,0.085,1,0,11.0,Medium (1-5m),100,Nano
video_7658,Video Title 7658,78,0,Channel_516,UC734097,1000,300,23 days ago,JP,Sports,0,2026-06-14T17:42:35.790396,72,14,0.072,0.014,0.086,23,0,19.5,Medium (1-5m),100,Nano
video_7659,Video Title 7659,51,0,Channel_569,UC150396,1000,180,5 days ago,KR,News,0,2026-06-14T17:42:35.790396,137,10,0.137,0.01,0.147,5,0,12.75,Medium (1-5m),109,Nano
video_7660,Video Title 7660,37,0,Channel_950,UC210583,1000,600,2 days ago,FR,Gaming,0,2026-06-14T17:42:35.790396,56,20,0.056,0.02,0.076,2,0,9.25,Long (5-10m),100,Nano
video_7661,Video Title 7661,56,0,Channel_509,UC166193,1000,60,14 days ago,GB,News,0,2026-06-14T17:42:35.790396,17,3,0.017,0.003,0.02,14,0,14.0,Short (<1m),100,Nano
video_7662,Video Title 7662,45,1,Channel_540,UC995893,1000,60,11 days ago,CA,Entertainment,0,2026-06-14T17:42:35.790396,144,21,0.144,0.021,0.165,11,1,11.25,Short (<1m),100,Nano
video_7663,Video Title 7663,28,0,Channel_16,UC645128,1000,60,9 days ago,GB,Technology,0,2026-06-14T17:42:35.790396,126,9,0.126,0.009,0.135,9,0,7.0,Short (<1m),100,Nano
video_7664,Video Title 7664,83,2,Channel_525,UC286292,1000,900,8 days ago,JP,How-to,0,2026-06-14T17:42:35.790396,41,25,0.041,0.025,0.066,8,1,20.75,Extended (10-30m),100,Nano
video_7665,Video Title 7665,91,0,Channel_200,UC321039,1000,900,26 days ago,BR,Sports,0,2026-06-14T17:42:35.790396,82,22,0.082,0.022,0.104,26,0,22.75,Extended (10-30m),101,Nano
video_7666,Video Title 7666,39,1,Channel_184,UC782979,1002,60,7 days ago,IN,Music,0,2026-06-14T17:42:35.790396,31,26,0.03093812375249501,0.02594810379241517,0.05688622754491018,7,1,9.75,Short (<1m),101,Nano
video_7667,Video Title 7667,73,0,Channel_309,UC722407,1000,600,29 days ago,AU,Music,0,2026-06-14T17:42:35.790396,143,6,0.143,0.006,0.149,29,0,18.25,Long (5-10m),101,Nano
video_7668,Video Title 7668,49,0,Channel_816,UC704349,1003,1800,15 days ago,FR,Sports,0,2026-06-14T17:42:35.790396,82,5,0.08175473579262213,0.004985044865403789,0.08673978065802593,15,0,12.25,Extended (10-30m),104,Nano
video_7669,Video Title 7669,72,3,Channel_508,UC426044,1000,3600,9 days ago,JP,Entertainment,0,2026-06-14T17:42:35.790396,76,21,0.076,0.021,0.097,9,1,18.0,Very Long (>30m),102,Nano
video_7670,Video Title 7670,82,0,Channel_281,UC669672,1000,900,10 days ago,BR,Sports,0,2026-06-14T17:42:35.790396,126,27,0.126,0.027,0.153,10,0,20.5,Extended (10-30m),100,Nano
video_7671,Video Title 7671,30,0,Channel_834,UC748967,1001,1800,18 days ago,BR,Technology,0,2026-06-14T17:42:35.790396,28,24,0.027972027972027972,0.023976023976023976,0.05194805194805195,18,0,7.5,Extended (10-30m),100,Nano
video_7672,Video Title 7672,50,2,Channel_158,UC392061,1000,1800,29 days ago,GB,Film,0,2026-06-14T17:42:35.790396,47,28,0.047,0.028,0.075,29,1,12.5,Extended (10-30m),101,Nano
video_7673,Video Title 7673,68,1,Channel_360,UC998733,1000,60,19 days ago,KR,Technology,0,2026-06-14T17:42:35.790396,112,1,0.112,0.001,0.113,19,1,17.0,Short (<1m),108,Nano
video_7674,Video Title 7674,38,0,Channel_259,UC712443,1000,180,25 days ago,JP,Entertainment,0,2026-06-14T17:42:35.790396,95,6,0.095,0.006,0.101,25,0,9.5,Medium (1-5m),100,Nano
video_7675,Video Title 7675,31,1,Channel_919,UC170071,1001,60,22 days ago,GB,News,0,2026-06-14T17:42:35.790396,32,18,0.03196803196803197,0.017982017982017984,0.04995004995004995,22,1,7.75,Short (<1m),100,Nano
video_7676,Video Title 7676,34,0,Channel_157,UC942857,1000,3600,2 days ago,BR,Technology,0,2026-06-14T17:42:35.790396,39,13,0.039,0.013,0.052,2,0,8.5,Very Long (>30m),101,Nano
video_7677,Video Title 7677,50,0,Channel_425,UC704404,1000,60,22 days ago,IN,Gaming,0,2026-06-14T17:42:35.790396,133,23,0.133,0.023,0.156,22,0,12.5,Short (<1m),100,Nano
video_7678,Video Title 7678,62,3,Channel_606,UC607184,1003,3600,14 days ago,DE,Comedy,0,2026-06-14T17:42:35.790396,125,2,0.12462612163509472,0.0019940179461615153,0.12662013958125623,14,1,15.5,Very Long (>30m),101,Nano
video_7679,Video Title 7679,56,0,Channel_779,UC947753,1000,180,21 days ago,KR,Comedy,0,2026-06-14T17:42:35.790396,12,19,0.012,0.019,0.031,21,0,14.0,Medium (1-5m),101,Nano
video_7680,Video Title 7680,98,0,Channel_21,UC167512,1000,1800,10 days ago,JP,Film,0,2026-06-14T17:42:35.790396,143,27,0.143,0.027,0.17,10,0,24.5,Extended (10-30m),101,Nano
video_7681,Video Title 7681,48,1,Channel_639,UC812449,1000,900,5 days ago,BR,Gaming,0,2026-06-14T17:42:35.790396,91,7,0.091,0.007,0.098,5,1,12.0,Extended (10-30m),100,Nano
video_7682,Video Title 7682,45,1,Channel_347,UC464117,1000,1800,5 days ago,IN,Entertainment,0,2026-06-14T17:42:35.790396,75,20,0.075,0.02,0.095,5,1,11.25,Extended (10-30m),105,Nano
video_7683,Video Title 7683,21,1,Channel_920,UC743168,1000,180,2 days ago,DE,Sports,0,2026-06-14T17:42:35.790396,59,10,0.059,0.01,0.069,2,1,5.25,Medium (1-5m),100,Nano
video_7684,Video Title 7684,34,0,Channel_863,UC147055,1000,3600,22 days ago,IN,Music,0,2026-06-14T17:42:35.790396,62,11,0.062,0.011,0.073,22,0,8.5,Very Long (>30m),111,Nano
video_7685,Video Title 7685,23,1,Channel_350,UC363081,1000,900,13 days ago,JP,Film,0,2026-06-14T17:42:35.790396,79,15,0.079,0.015,0.094,13,1,5.75,Extended (10-30m),100,Nano
video_7686,Video Title 7686,69,1,Channel_961,UC885337,1000,600,7 days ago,IN,Education,0,2026-06-14T17:42:35.790396,39,9,0.039,0.009,0.048,7,1,17.25,Long (5-10m),100,Nano
video_7687,Video Title 7687,57,0,Channel_385,UC842876,1000,900,25 days ago,DE,Entertainment,0,2026-06-14T17:42:35.790396,28,29,0.028,0.029,0.057,25,0,14.25,Extended (10-30m),100,Nano
video_7688,Video Title 7688,42,1,Channel_438,UC904105,1003,3600,21 days ago,US,News,0,2026-06-14T17:42:35.790396,88,2,0.08773678963110668,0.0019940179461615153,0.0897308075772682,21,1,10.5,Very Long (>30m),102,Nano
video_7689,Video Title 7689,78,1,Channel_456,UC727262,1000,3600,27 days ago,BR,Technology,0,2026-06-14T17:42:35.790396,73,22,0.073,0.022,0.095,27,1,19.5,Very Long (>30m),100,Nano
video_7690,Video Title 7690,94,1,Channel_624,UC347910,1000,300,15 days ago,BR,Sports,0,2026-06-14T17:42:35.790396,104,3,0.104,0.003,0.107,15,1,23.5,Medium (1-5m),100,Nano
video_7691,Video Title 7691,47,1,Channel_746,UC959389,1000,900,27 days ago,BR,News,0,2026-06-14T17:42:35.790396,78,25,0.078,0.025,0.103,27,1,11.75,Extended (10-30m),101,Nano
video_7692,Video Title 7692,85,0,Channel_546,UC803942,1000,300,21 days ago,FR,Technology,0,2026-06-14T17:42:35.790396,64,14,0.064,0.014,0.078,21,0,21.25,Medium (1-5m),100,Nano
video_7693,Video Title 7693,27,1,Channel_80,UC522716,1002,900,15 days ago,FR,Comedy,0,2026-06-14T17:42:35.790396,58,7,0.05788423153692615,0.006986027944111776,0.06487025948103792,15,1,6.75,Extended (10-30m),101,Nano
video_7694,Video Title 7694,48,0,Channel_987,UC288928,1000,3600,25 days ago,DE,Gaming,0,2026-06-14T17:42:35.790396,90,15,0.09,0.015,0.105,25,0,12.0,Very Long (>30m),100,Nano
video_7695,Video Title 7695,30,0,Channel_452,UC637241,1000,180,6 days ago,FR,Gaming,0,2026-06-14T17:42:35.790396,49,28,0.049,0.028,0.077,6,0,7.5,Medium (1-5m),100,Nano
video_7696,Video Title 7696,37,1,Channel_595,UC167052,1000,900,7 days ago,JP,How-to,0,2026-06-14T17:42:35.790396,124,5,0.124,0.005,0.129,7,1,9.25,Extended (10-30m),101,Nano
video_7697,Video Title 7697,74,0,Channel_541,UC277412,1000,60,4 days ago,IN,Comedy,0,2026-06-14T17:42:35.790396,121,18,0.121,0.018,0.139,4,0,18.5,Short (<1m),100,Nano
video_7698,Video Title 7698,69,1,Channel_489,UC667330,1001,900,4 days ago,JP,Education,0,2026-06-14T17:42:35.790396,100,14,0.0999000999000999,0.013986013986013986,0.11388611388611389,4,1,17.25,Extended (10-30m),100,Nano
video_7699,Video Title 7699,33,0,Channel_643,UC481324,1000,180,1 days ago,JP,How-to,0,2026-06-14T17:42:35.790396,64,21,0.064,0.021,0.085,1,0,8.25,Medium (1-5m),100,Nano
video_7700,Video Title 7700,93,0,Channel_523,UC958138,1000,180,11 days ago,AU,Music,0,2026-06-14T17:42:35.790396,94,6,0.094,0.006,0.1,11,0,23.25,Medium (1-5m),101,Nano
video_7701,Video Title 7701,28,1,Channel_392,UC257579,1000,900,5 days ago,JP,Comedy,0,2026-06-14T17:42:35.790396,97,18,0.097,0.018,0.115,5,1,7.0,Extended (10-30m),100,Nano
video_7702,Video Title 7702,30,1,Channel_574,UC749053,1000,3600,2 days ago,BR,Comedy,1,2026-06-14T17:42:35.790396,104,25,0.104,0.025,0.129,2,1,7.5,Very Long (>30m),100,Nano
video_7703,Video Title 7703,82,2,Channel_359,UC233425,1000,900,5 days ago,IN,Gaming,0,2026-06-14T17:42:35.790396,63,1,0.063,0.001,0.064,5,1,20.5,Extended (10-30m),100,Nano
video_7704,Video Title 7704,95,0,Channel_33,UC374143,1003,900,5 days ago,KR,Music,0,2026-06-14T17:42:35.790396,68,24,0.06779661016949153,0.023928215353938187,0.09172482552342971,5,0,23.75,Extended (10-30m),100,Nano
video_7705,Video Title 7705,86,1,Channel_136,UC962906,1000,1800,20 days ago,CA,Music,0,2026-06-14T17:42:35.790396,137,14,0.137,0.014,0.151,20,1,21.5,Extended (10-30m),100,Nano
video_7706,Video Title 7706,72,1,Channel_921,UC687422,1001,1800,13 days ago,JP,Music,0,2026-06-14T17:42:35.790396,25,6,0.024975024975024976,0.005994005994005994,0.030969030969030968,13,1,18.0,Extended (10-30m),101,Nano
video_7707,Video Title 7707,58,1,Channel_600,UC840609,1000,600,12 days ago,CA,Sports,0,2026-06-14T17:42:35.790396,28,18,0.028,0.018,0.046,12,1,14.5,Long (5-10m),104,Nano
video_7708,Video Title 7708,97,1,Channel_922,UC304901,1000,3600,10 days ago,CA,Education,0,2026-06-14T17:42:35.790396,148,9,0.148,0.009,0.157,10,1,24.25,Very Long (>30m),116,Nano
video_7709,Video Title 7709,75,0,Channel_410,UC170086,1000,300,13 days ago,CA,Film,0,2026-06-14T17:42:35.790396,97,29,0.097,0.029,0.126,13,0,18.75,Medium (1-5m),101,Nano
video_7710,Video Title 7710,47,0,Channel_529,UC145248,1002,900,9 days ago,US,Comedy,0,2026-06-14T17:42:35.790396,74,8,0.07385229540918163,0.007984031936127744,0.08183632734530938,9,0,11.75,Extended (10-30m),100,Nano
video_7711,Video Title 7711,94,0,Channel_91,UC587170,1000,900,5 days ago,DE,Technology,1,2026-06-14T17:42:35.790396,26,21,0.026,0.021,0.047,5,0,23.5,Extended (10-30m),100,Nano
video_7712,Video Title 7712,58,0,Channel_413,UC358945,1000,300,6 days ago,CA,Education,0,2026-06-14T17:42:35.790396,100,15,0.1,0.015,0.115,6,0,14.5,Medium (1-5m),100,Nano
video_7713,Video Title 7713,44,0,Channel_299,UC424393,1000,60,17 days ago,KR,Film,1,2026-06-14T17:42:35.790396,118,12,0.118,0.012,0.13,17,0,11.0,Short (<1m),100,Nano
video_7714,Video Title 7714,40,1,Channel_487,UC821194,1001,600,28 days ago,CA,Film,0,2026-06-14T17:42:35.790396,84,16,0.08391608391608392,0.015984015984015984,0.0999000999000999,28,1,10.0,Long (5-10m),101,Nano
video_7715,Video Title 7715,29,1,Channel_765,UC267956,1001,600,5 days ago,JP,Film,0,2026-06-14T17:42:35.790396,16,9,0.015984015984015984,0.008991008991008992,0.024975024975024976,5,1,7.25,Long (5-10m),103,Nano
video_7716,Video Title 7716,62,0,Channel_73,UC631935,1000,60,28 days ago,FR,Technology,0,2026-06-14T17:42:35.790396,81,14,0.081,0.014,0.095,28,0,15.5,Short (<1m),100,Nano
video_7717,Video Title 7717,34,0,Channel_718,UC168079,1000,300,25 days ago,BR,Film,0,2026-06-14T17:42:35.790396,31,11,0.031,0.011,0.042,25,0,8.5,Medium (1-5m),100,Nano
video_7718,Video Title 7718,67,2,Channel_261,UC841139,1000,3600,28 days ago,US,Technology,0,2026-06-14T17:42:35.790396,70,19,0.07,0.019,0.089,28,1,16.75,Very Long (>30m),100,Nano
video_7719,Video Title 7719,40,1,Channel_690,UC301386,1000,300,11 days ago,BR,Film,0,2026-06-14T17:42:35.790396,50,21,0.05,0.021,0.071,11,1,10.0,Medium (1-5m),100,Nano
video_7720,Video Title 7720,79,0,Channel_990,UC704382,1000,180,6 days ago,BR,Gaming,0,2026-06-14T17:42:35.790396,28,23,0.028,0.023,0.051,6,0,19.75,Medium (1-5m),101,Nano
video_7721,Video Title 7721,69,0,Channel_312,UC153546,1000,300,9 days ago,BR,Gaming,1,2026-06-14T17:42:35.790396,16,23,0.016,0.023,0.039,9,0,17.25,Medium (1-5m),101,Nano
video_7722,Video Title 7722,42,0,Channel_959,UC967351,1002,1800,12 days ago,DE,Technology,0,2026-06-14T17:42:35.790396,94,11,0.09381237524950099,0.010978043912175649,0.10479041916167664,12,0,10.5,Extended (10-30m),103,Nano
video_7723,Video Title 7723,32,0,Channel_825,UC916465,1000,3600,29 days ago,KR,How-to,0,2026-06-14T17:42:35.790396,90,18,0.09,0.018,0.108,29,0,8.0,Very Long (>30m),100,Nano
video_7724,Video Title 7724,88,1,Channel_732,UC971507,1000,600,4 days ago,IN,Education,0,2026-06-14T17:42:35.790396,32,15,0.032,0.015,0.047,4,1,22.0,Long (5-10m),101,Nano
video_7725,Video Title 7725,23,1,Channel_685,UC346047,1001,3600,18 days ago,AU,Education,0,2026-06-14T17:42:35.790396,138,19,0.13786213786213786,0.01898101898101898,0.15684315684315683,18,1,5.75,Very Long (>30m),100,Nano
video_7726,Video Title 7726,97,0,Channel_165,UC447769,1000,1800,15 days ago,JP,News,0,2026-06-14T17:42:35.790396,132,11,0.132,0.011,0.143,15,0,24.25,Extended (10-30m),100,Nano
video_7727,Video Title 7727,91,2,Channel_840,UC985252,1000,180,25 days ago,FR,Music,0,2026-06-14T17:42:35.790396,47,6,0.047,0.006,0.053,25,1,22.75,Medium (1-5m),101,Nano
video_7728,Video Title 7728,28,0,Channel_335,UC360993,1000,900,4 days ago,US,Technology,0,2026-06-14T17:42:35.790396,80,22,0.08,0.022,0.102,4,0,7.0,Extended (10-30m),100,Nano
video_7729,Video Title 7729,54,1,Channel_502,UC560953,1000,900,14 days ago,US,Gaming,0,2026-06-14T17:42:35.790396,80,11,0.08,0.011,0.091,14,1,13.5,Extended (10-30m),101,Nano
video_7730,Video Title 7730,40,0,Channel_732,UC655288,1000,900,27 days ago,US,Sports,0,2026-06-14T17:42:35.790396,35,22,0.035,0.022,0.057,27,0,10.0,Extended (10-30m),100,Nano
video_7731,Video Title 7731,77,0,Channel_804,UC696401,1006,180,18 days ago,AU,How-to,0,2026-06-14T17:42:35.790396,65,21,0.06461232604373758,0.020874751491053677,0.08548707753479125,18,0,19.25,Medium (1-5m),100,Nano
video_7732,Video Title 7732,37,0,Channel_161,UC767989,1000,600,17 days ago,JP,Technology,0,2026-06-14T17:42:35.790396,99,29,0.099,0.029,0.128,17,0,9.25,Long (5-10m),100,Nano
video_7733,Video Title 7733,91,0,Channel_390,UC861766,1002,300,2 days ago,CA,Gaming,0,2026-06-14T17:42:35.790396,80,11,0.07984031936127745,0.010978043912175649,0.09081836327345309,2,0,22.75,Medium (1-5m),100,Nano
video_7734,Video Title 7734,62,0,Channel_760,UC554741,1000,180,21 days ago,KR,Gaming,0,2026-06-14T17:42:35.790396,63,20,0.063,0.02,0.083,21,0,15.5,Medium (1-5m),101,Nano
video_7735,Video Title 7735,25,1,Channel_883,UC500138,1000,3600,19 days ago,US,How-to,0,2026-06-14T17:42:35.790396,71,21,0.071,0.021,0.092,19,1,6.25,Very Long (>30m),100,Nano
video_7736,Video Title 7736,97,1,Channel_972,UC979867,1000,600,29 days ago,US,Sports,0,2026-06-14T17:42:35.790396,100,28,0.1,0.028,0.128,29,1,24.25,Long (5-10m),103,Nano
video_7737,Video Title 7737,86,0,Channel_71,UC226956,1000,3600,22 days ago,CA,News,0,2026-06-14T17:42:35.790396,138,15,0.138,0.015,0.153,22,0,21.5,Very Long (>30m),100,Nano
video_7738,Video Title 7738,31,0,Channel_941,UC326371,1000,300,14 days ago,FR,Sports,0,2026-06-14T17:42:35.790396,138,20,0.138,0.02,0.158,14,0,7.75,Medium (1-5m),100,Nano
video_7739,Video Title 7739,31,0,Channel_92,UC300544,1000,60,4 days ago,BR,Music,0,2026-06-14T17:42:35.790396,128,22,0.128,0.022,0.15,4,0,7.75,Short (<1m),100,Nano
video_7740,Video Title 7740,85,2,Channel_903,UC723582,1000,600,2 days ago,AU,Film,0,2026-06-14T17:42:35.790396,72,29,0.072,0.029,0.101,2,1,21.25,Long (5-10m),102,Nano
video_7741,Video Title 7741,21,1,Channel_361,UC947481,1000,1800,13 days ago,GB,Sports,0,2026-06-14T17:42:35.790396,148,14,0.148,0.014,0.162,13,1,5.25,Extended (10-30m),100,Nano
video_7742,Video Title 7742,34,1,Channel_321,UC196155,1001,1800,7 days ago,FR,Education,0,2026-06-14T17:42:35.790396,32,8,0.03196803196803197,0.007992007992007992,0.03996003996003996,7,1,8.5,Extended (10-30m),104,Nano
video_7743,Video Title 7743,42,0,Channel_245,UC894153,1005,60,28 days ago,JP,Sports,0,2026-06-14T17:42:35.790396,75,18,0.07462686567164178,0.01791044776119403,0.09253731343283582,28,0,10.5,Short (<1m),100,Nano
video_7744,Video Title 7744,48,0,Channel_24,UC478683,1000,3600,27 days ago,KR,Music,0,2026-06-14T17:42:35.790396,85,13,0.085,0.013,0.098,27,0,12.0,Very Long (>30m),100,Nano
video_7745,Video Title 7745,26,0,Channel_557,UC463157,1000,900,22 days ago,DE,Sports,0,2026-06-14T17:42:35.790396,146,3,0.146,0.003,0.149,22,0,6.5,Extended (10-30m),100,Nano
video_7746,Video Title 7746,47,0,Channel_701,UC546375,1000,3600,8 days ago,GB,Music,0,2026-06-14T17:42:35.790396,77,13,0.077,0.013,0.09,8,0,11.75,Very Long (>30m),100,Nano
video_7747,Video Title 7747,33,1,Channel_403,UC610525,1000,900,29 days ago,JP,Entertainment,0,2026-06-14T17:42:35.790396,101,21,0.101,0.021,0.122,29,1,8.25,Extended (10-30m),100,Nano
video_7748,Video Title 7748,63,0,Channel_373,UC736158,1002,600,10 days ago,FR,How-to,0,2026-06-14T17:42:35.790396,42,14,0.041916167664670656,0.013972055888223553,0.05588822355289421,10,0,15.75,Long (5-10m),100,Nano
video_7749,Video Title 7749,49,0,Channel_928,UC167714,1000,1800,21 days ago,JP,Comedy,0,2026-06-14T17:42:35.790396,83,17,0.083,0.017,0.1,21,0,12.25,Extended (10-30m),100,Nano
video_7750,Video Title 7750,51,2,Channel_286,UC719454,1001,60,3 days ago,GB,Comedy,0,2026-06-14T17:42:35.790396,102,21,0.1018981018981019,0.02097902097902098,0.12287712287712288,3,1,12.75,Short (<1m),101,Nano
video_7751,Video Title 7751,89,0,Channel_833,UC211992,1000,180,4 days ago,KR,How-to,0,2026-06-14T17:42:35.790396,41,15,0.041,0.015,0.056,4,0,22.25,Medium (1-5m),100,Nano
video_7752,Video Title 7752,25,0,Channel_928,UC896179,1001,300,21 days ago,AU,Film,0,2026-06-14T17:42:35.790396,83,3,0.08291708291708291,0.002997002997002997,0.08591408591408592,21,0,6.25,Medium (1-5m),100,Nano
video_7753,Video Title 7753,46,1,Channel_441,UC755338,1001,900,21 days ago,DE,Sports,0,2026-06-14T17:42:35.790396,102,21,0.1018981018981019,0.02097902097902098,0.12287712287712288,21,1,11.5,Extended (10-30m),100,Nano
video_7754,Video Title 7754,43,0,Channel_916,UC486246,1001,900,6 days ago,KR,How-to,0,2026-06-14T17:42:35.790396,48,6,0.04795204795204795,0.005994005994005994,0.053946053946053944,6,0,10.75,Extended (10-30m),100,Nano
video_7755,Video Title 7755,53,0,Channel_853,UC776678,1000,900,25 days ago,FR,Sports,0,2026-06-14T17:42:35.790396,75,21,0.075,0.021,0.096,25,0,13.25,Extended (10-30m),100,Nano
video_7756,Video Title 7756,59,1,Channel_595,UC229244,1000,900,20 days ago,CA,Technology,0,2026-06-14T17:42:35.790396,124,9,0.124,0.009,0.133,20,1,14.75,Extended (10-30m),102,Nano
video_7757,Video Title 7757,66,1,Channel_734,UC257691,1001,1800,7 days ago,KR,Sports,0,2026-06-14T17:42:35.790396,85,16,0.08491508491508491,0.015984015984015984,0.1008991008991009,7,1,16.5,Extended (10-30m),100,Nano
video_7758,Video Title 7758,98,0,Channel_882,UC601145,1000,600,7 days ago,IN,Sports,0,2026-06-14T17:42:35.790396,40,2,0.04,0.002,0.042,7,0,24.5,Long (5-10m),104,Nano
video_7759,Video Title 7759,94,1,Channel_988,UC173640,1000,1800,22 days ago,AU,How-to,0,2026-06-14T17:42:35.790396,39,9,0.039,0.009,0.048,22,1,23.5,Extended (10-30m),100,Nano
video_7760,Video Title 7760,43,0,Channel_352,UC934178,1003,600,17 days ago,IN,Education,0,2026-06-14T17:42:35.790396,109,27,0.10867397806580259,0.026919242273180457,0.13559322033898305,17,0,10.75,Long (5-10m),114,Nano
video_7761,Video Title 7761,84,0,Channel_926,UC762698,1000,60,25 days ago,DE,Sports,0,2026-06-14T17:42:35.790396,49,16,0.049,0.016,0.065,25,0,21.0,Short (<1m),102,Nano
video_7762,Video Title 7762,37,0,Channel_855,UC428848,1000,180,6 days ago,DE,Gaming,0,2026-06-14T17:42:35.790396,13,27,0.013,0.027,0.04,6,0,9.25,Medium (1-5m),101,Nano
video_7763,Video Title 7763,63,0,Channel_219,UC491655,1000,60,19 days ago,FR,Technology,0,2026-06-14T17:42:35.790396,129,28,0.129,0.028,0.157,19,0,15.75,Short (<1m),100,Nano
video_7764,Video Title 7764,95,0,Channel_485,UC573939,1000,1800,27 days ago,DE,Comedy,0,2026-06-14T17:42:35.790396,12,9,0.012,0.009,0.021,27,0,23.75,Extended (10-30m),100,Nano
video_7765,Video Title 7765,76,0,Channel_443,UC851969,1000,1800,18 days ago,DE,Sports,0,2026-06-14T17:42:35.790396,86,27,0.086,0.027,0.113,18,0,19.0,Extended (10-30m),106,Nano
video_7766,Video Title 7766,47,0,Channel_218,UC418644,1000,180,12 days ago,AU,News,0,2026-06-14T17:42:35.790396,41,20,0.041,0.02,0.061,12,0,11.75,Medium (1-5m),102,Nano
video_7767,Video Title 7767,90,1,Channel_702,UC559699,1000,600,28 days ago,GB,News,0,2026-06-14T17:42:35.790396,118,16,0.118,0.016,0.134,28,1,22.5,Long (5-10m),102,Nano
video_7768,Video Title 7768,42,0,Channel_67,UC587887,1000,900,19 days ago,KR,Comedy,0,2026-06-14T17:42:35.790396,29,12,0.029,0.012,0.041,19,0,10.5,Extended (10-30m),103,Nano
video_7769,Video Title 7769,53,2,Channel_31,UC242395,1000,60,11 days ago,FR,Music,0,2026-06-14T17:42:35.790396,129,8,0.129,0.008,0.137,11,1,13.25,Short (<1m),100,Nano
video_7770,Video Title 7770,30,1,Channel_322,UC835446,1001,180,17 days ago,FR,Gaming,0,2026-06-14T17:42:35.790396,89,12,0.08891108891108891,0.011988011988011988,0.1008991008991009,17,1,7.5,Medium (1-5m),102,Nano
video_7771,Video Title 7771,54,0,Channel_250,UC430307,1000,300,3 days ago,CA,Gaming,0,2026-06-14T17:42:35.790396,33,19,0.033,0.019,0.052,3,0,13.5,Medium (1-5m),100,Nano
video_7772,Video Title 7772,61,0,Channel_566,UC884311,1002,180,15 days ago,IN,Technology,0,2026-06-14T17:42:35.790396,100,11,0.0998003992015968,0.010978043912175649,0.11077844311377245,15,0,15.25,Medium (1-5m),101,Nano
video_7773,Video Title 7773,47,0,Channel_10,UC574984,1000,60,5 days ago,DE,Gaming,0,2026-06-14T17:42:35.790396,14,11,0.014,0.011,0.025,5,0,11.75,Short (<1m),107,Nano
video_7774,Video Title 7774,97,1,Channel_678,UC752479,1002,3600,4 days ago,KR,Technology,0,2026-06-14T17:42:35.790396,94,16,0.09381237524950099,0.015968063872255488,0.10978043912175649,4,1,24.25,Very Long (>30m),103,Nano
